versionCreated,headline,date
2024-11-19 16:02:23.973,SCB X (SCB: THB114.50) offers dividend yield of 8.6%; -50 satang [0.4%],2024-11-19
2024-11-19 15:17:35.579,"Comparative Performance Table: SET Index November 18, 2024",2024-11-19
2024-11-19 12:02:07.114,Market Roundup 18 November 2024: Thailand's SET Index rose 0.70% due to strong economic growth,2024-11-19
2024-11-19 07:25:50.000,"EMERGING MARKETS-EM stocks rally; Manila, Bangkok up on rate-cut bets",2024-11-19
2024-11-19 07:24:41.000,"EMERGING MARKETS-EM stocks rally; Manila, Bangkok up on rate-cut bets",2024-11-19
2024-11-19 02:12:13.000,EMERGING MARKETS-Thai baht sole loser among Asian emerging currencies,2024-11-19
2024-11-18 16:27:03.602,"SET100THAI BOTTOM 5 DAILY: STEEPEST FALLS IN THE PAST MONTH End-of-day: Monday November 18, 2024 16:00 (EST: 04:00, GMT: 09:00)",2024-11-18
2024-11-18 16:17:34.064,"Comparative Performance Table: SET Index November 18, 2024",2024-11-18
2024-11-18 16:12:20.247,SCB X (SCB: THB115.0) in 2nd consecutive rise; +THB1 [0.9%],2024-11-18
2024-11-18 07:33:00.000,EMERGING MARKETS-Taiwan stocks plunge as export growth seen moderating; EM currencies muted,2024-11-18
2024-11-18 07:32:16.000,EMERGING MARKETS-Taiwan stocks plunge as export growth seen moderating; EM currencies muted,2024-11-18
2024-11-18 05:27:23.000,"UPDATE 2-Thai Q3 GDP growth beats forecast, but risks seen ahead",2024-11-18
2024-11-18 04:56:36.000,EMERGING MARKETS-Thai baht gains as GDP growth beats estimates; Asia FX off to muted start,2024-11-18
2024-11-18 04:55:35.000,EMERGING MARKETS-Thai baht gains as GDP growth beats estimates; Asia FX off to muted start,2024-11-18
2024-11-18 02:13:56.000,"EMERGING MARKETS-S.Korean won, Thai baht lead gains among subdued Asian FX",2024-11-18
2024-11-16 16:42:47.600,"Comparative Performance Table: SET Index November 15, 2024",2024-11-16
2024-11-16 15:17:51.670,"Comparative Performance Table: SET Index November 15, 2024",2024-11-16
2024-11-16 01:17:14.008,Weekly: SCB X (SCB: THB114.50) decreases on weak volume; -50 satang [0.4%],2024-11-16
2024-11-15 16:43:18.119,"Comparative Performance Table: SET Index November 14, 2024",2024-11-15
2024-11-15 16:27:14.159,"SET100 THAI BOTTOM 5 DAILY: STEEPEST FALLS IN THE PAST MONTH End-of-day: Friday November 15, 2024 16:00 (EST: 04:00, GMT: 09:00)",2024-11-15
2024-11-15 16:17:37.376,"Comparative Performance Table: SET Index November 15, 2024",2024-11-15
2024-11-15 16:12:41.346,Weekly: SCB X (SCB: THB114.50) decreases on weak volume; -50 satang [0.4%],2024-11-15
2024-11-15 16:07:38.885,SCB X (SCB: THB114.50) increases; +50 satang [0.4%],2024-11-15
2024-11-15 16:07:37.759,Scan Inter (SCN: 72.0 satang) offers earnings yield of 19.4%; -3 satang [4.0%],2024-11-15
2024-11-15 16:07:34.478,Noble Development (NOBLE: THB2.86) offers earnings yield of 23.2%; +2 satang [0.7%] Vol Index 1.5 [1 is avg],2024-11-15
2024-11-15 16:07:34.316,Castle Peak (CPH: THB10.20) offers earnings yield of 19.2%; -90 satang [8.1%],2024-11-15
2024-11-15 16:07:33.370,SC Asset (SC: THB2.88) offers earnings yield of 20.2%; -2 satang [0.7%],2024-11-15
2024-11-15 15:17:51.026,"Comparative Performance Table: SET Index November 14, 2024",2024-11-15
2024-11-15 07:46:47.000,"EMERGING MARKETS-Asian currencies find support after volatile week, ringgit steady",2024-11-15
2024-11-15 07:45:20.000,"EMERGING MARKETS-Asian currencies find support after volatile week, ringgit steady",2024-11-15
2024-11-15 07:22:41.000,"CORRECTED-EMERGING MARKETS-Asian currencies take a breather after volatile week, ringgit steady",2024-11-15
2024-11-15 07:22:34.000,"CORRECTED-EMERGING MARKETS-Asian currencies take a breather after volatile week, ringgit steady",2024-11-15
2024-11-15 02:14:33.000,EMERGING MARKETS-Indonesia's rupiah leads losses among muted Asian FX,2024-11-15
2024-11-14 16:43:42.262,"Comparative Performance Table: SET Index November 13, 2024",2024-11-14
2024-11-14 16:27:18.886,"SET100 THAI BOTTOM 6 DAILY: STEEPEST FALLS IN THE PAST MONTH End-of-day: Thursday November 14, 2024 16:00 (EST: 04:00, GMT: 09:00)",2024-11-14
2024-11-14 16:17:44.256,"Comparative Performance Table: SET Index November 14, 2024",2024-11-14
2024-11-14 15:17:38.700,"Comparative Performance Table: SET Index November 13, 2024",2024-11-14
2024-11-14 11:40:51.828,The Treasury aims to increase investment to revive the Thai economy.,2024-11-14
2024-11-14 08:03:09.000,"EMERGING MARKETS-Currencies, stocks tumble as dollar surges on Trump trade momentum",2024-11-14
2024-11-14 08:02:21.000,"EMERGING MARKETS-Currencies, stocks tumble as dollar surges on Trump trade momentum",2024-11-14
2024-11-14 05:33:34.000,"EMERGING MARKETS-Currencies, stocks tumble as dollar surges on Trump trade momentum",2024-11-14
2024-11-14 05:29:38.000,"EMERGING MARKETS-Currencies, stocks tumble as dollar surges on Trump trade momentum",2024-11-14
2024-11-14 02:09:00.000,"EMERGING MARKETS-Korean won, Malaysian ringgit lead losses among Asian FX",2024-11-14
2024-11-13 16:43:16.686,"Comparative Performance Table: SET Index November 12, 2024",2024-11-13
2024-11-13 16:22:29.217,"SET100 THAI BOTTOM 5 DAILY: STEEPEST FALLS IN THE PAST MONTH End-of-day: Wednesday November 13, 2024 16:00 (EST: 04:00, GMT: 09:00)",2024-11-13
2024-11-13 16:17:38.254,"Comparative Performance Table: SET Index November 13, 2024",2024-11-13
2024-11-13 16:07:26.290,SCB X (SCB: THB114.50) offers dividend yield of 8.6%; +THB1 [0.9%],2024-11-13
2024-11-13 15:23:04.724,"Comparative Performance Table: SET Index November 12, 2024",2024-11-13
2024-11-13 07:51:47.000,"RPT-EMERGING MARKETS-Thailand's currency, stocks rally on economic, earnings momentum; Asia FX mixed",2024-11-13
2024-11-13 07:24:23.000,"EMERGING MARKETS-Thailand's currency, stocks rally on economic, earnings momentum; Asia FX mixed",2024-11-13
2024-11-13 07:18:49.000,"EMERGING MARKETS-Thailand's currency, stocks rally on economic, earnings momentum; Asia FX mixed",2024-11-13
2024-11-13 04:00:16.000,RPT-EMERGING MARKETS-Malaysian ringgit at 3-mth low as GDP growth forecast to slow; FX tepid,2024-11-13
2024-11-13 03:58:48.000,EMERGING MARKETS-Malaysian ringgit at 3-mth low as GDP growth forecast to slow; FX tepid,2024-11-13
2024-11-13 03:21:08.000,"THAILAND STOCKS <.SETI> RISE AS MUCH AS 1.1% TO 1,460.69 POINTS",2024-11-13
2024-11-13 02:12:45.000,"EMERGING MARKETS-Korean won, Thai baht lead gains among tepid Asian currencies",2024-11-13
2024-11-12 16:22:15.540,"SET100 THAI BOTTOM 5 DAILY: STEEPEST FALLS IN THE PAST MONTH End-of-day: Tuesday November 12, 2024 16:00 (EST: 04:00, GMT: 09:00)",2024-11-12
2024-11-12 16:17:34.004,"Comparative Performance Table: SET Index November 12, 2024",2024-11-12
2024-11-12 16:08:00.603,SCB X (SCB: THB113.50) offers dividend yield of 8.7%; -50 satang [0.4%],2024-11-12
2024-11-12 15:22:52.503,"Comparative Performance Table: SET Index November 11, 2024",2024-11-12
2024-11-12 15:17:46.913,"Comparative Performance Table: SET Index November 11, 2024",2024-11-12
2024-11-12 07:58:03.000,"CORRECTED-EMERGING MARKETS-Asian FX, stocks fall; Thai baht wilts on cenbank chairman concerns",2024-11-12
2024-11-12 05:15:41.000,"EMERGING MARKETS-Asian FX, stocks fall; Thai baht wilts on cenbank chairman concerns",2024-11-12
2024-11-12 05:14:38.000,"EMERGING MARKETS-Asian FX, stocks fall; Thai baht wilts on cenbank chairman concerns",2024-11-12
2024-11-12 02:07:21.000,"EMERGING MARKETS-Thai baht, Taiwan dollar lead losses among weak Asian currencies",2024-11-12
2024-11-11 16:47:49.451,"Comparative Performance Table: SET Index November 11, 2024",2024-11-11
2024-11-11 16:42:41.137,"SET100 THAI BOTTOM 5 DAILY: STEEPEST FALLS IN THE PAST MONTH End-of-day: Monday November 11, 2024 16:00 (EST: 04:00, GMT: 09:00)",2024-11-11
2024-11-11 16:32:04.165,"Comparative Performance Table: SET Index November 11, 2024",2024-11-11
2024-11-11 16:22:15.505,SCB X (SCB: THB114.0) offers dividend yield of 8.6%; -THB1 [0.9%],2024-11-11
2024-11-11 06:09:43.500,Weekly: Vibhavadi Medical Center (VIBHA: THB1.85) accelerates decline: down 6% in 2 weeks; -12 satang [6.1%],2024-11-11
2024-11-11 04:21:46.000,"EMERGING MARKETS-Most Asian currencies, stocks retreat as China stimulus fails to impress",2024-11-11
2024-11-11 04:21:17.000,"EMERGING MARKETS-Most Asian currencies, stocks retreat as China stimulus fails to impress",2024-11-11
2024-11-11 04:02:39.499,"Comparative Performance Table: SET Index November 08, 2024",2024-11-11
2024-11-11 04:02:38.471,"Comparative Performance Table: SET Index November 08, 2024",2024-11-11
2024-11-11 03:57:08.793,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB71.50) down 4.7% in 2 weeks; -THB1.50 [2.1%],2024-11-11
2024-11-11 03:57:00.150,Weekly: SCB X (SCB: THB115.0) lifts 2.2% - outperforming 85% of stocks; +THB2.50 [2.2%],2024-11-11
2024-11-11 03:56:58.319,Weekly: Bank of Ayudhya (BAY: THB25.0) increases on weak volume; +10 satang [0.4%],2024-11-11
2024-11-11 02:12:44.000,"EMERGING MARKETS-Thai baht, Malaysian ringgit lead losses in Asian currencies",2024-11-11
2024-11-08 17:50:41.807,Thai firms wary of Trump impact,2024-11-08
2024-11-08 16:43:14.831,"Comparative Performance Table: SET Index November 07, 2024",2024-11-08
2024-11-08 15:17:10.160,"Comparative Performance Table: SET Index November 07, 2024",2024-11-08
2024-11-08 05:29:47.000,"RPT-EMERGING MARKETS-Asian FX, equities rise; Philippine stocks fall in Trump win aftermath",2024-11-08
2024-11-08 04:55:55.000,"EMERGING MARKETS-Asian FX, equities rise; Philippine stocks fall in Trump win aftermath",2024-11-08
2024-11-08 02:03:03.000,"EMERGING MARKETS-Indonesian rupiah, Malaysian ringgit lead gains among Asian FX",2024-11-08
2024-11-08 00:00:00.000,"SET100 THAI BOTTOM 5 DAILY: STEEPEST FALLS IN THE PAST MONTH End-of-day: Friday November 08, 2024 16:00 (EST: 04:00, GMT: 09:00)",2024-11-08
2024-11-08 00:00:00.000,"Comparative Performance Table: SET Index November 08, 2024",2024-11-08
2024-11-08 00:00:00.000,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB71.50) down 4.7% in 2 weeks; -THB1.50 [2.1%],2024-11-08
2024-11-08 00:00:00.000,Weekly: SCB X (SCB: THB115.0) lifts 2.2% - outperforming 85% of stocks; +THB2.50 [2.2%],2024-11-08
2024-11-08 00:00:00.000,Weekly: Bank of Ayudhya (BAY: THB25.0) increases on weak volume; +10 satang [0.4%],2024-11-08
2024-11-08 00:00:00.000,Chu Kai (CRANE: 67.0 satang) offers earnings yield of 18.5%; +1 satang [1.5%],2024-11-08
2024-11-08 00:00:00.000,Heng Leasing and Capital (HENG: THB1.43) climbs 2.1%; +3 satang [2.1%],2024-11-08
2024-11-08 00:00:00.000,Birla Carbon (Thailand) Public Company (BCT: THB71.50) offers earnings yield of 21.4%; +THB1.75 [2.5%],2024-11-08
2024-11-08 00:00:00.000,Bank of Ayudhya (BAY: THB25.0) offers earnings yield of 17.9%; -25 satang [1.0%],2024-11-08
2024-11-08 00:00:00.000,Asia Green Energy (AGE: THB1.32) offers earnings yield of 18.2%; -2 satang [1.5%],2024-11-08
2024-11-08 00:00:00.000,Sea Oil (SEAOIL: THB2.58) offers earnings yield of 18.2%; -2 satang [0.8%],2024-11-08
2024-11-08 00:00:00.000,TTCL Public (TTCL: THB2.58) offers earnings yield of 23.6%; -2 satang [0.8%],2024-11-08
2024-11-08 00:00:00.000,The Lanna Resources (LANNA: THB16.10) offers earnings yield of 24.7%; +10 satang [0.6%],2024-11-08
2024-11-07 16:48:04.129,"Comparative Performance Table: SET Index November 06, 2024",2024-11-07
2024-11-07 16:17:35.369,"Comparative Performance Table: SET Index November 07, 2024",2024-11-07
2024-11-07 16:07:16.938,SCB X (SCB: THB115.0) hits year-high 6th time in three months; +THB1.50 [1.3%] Vol Index 1.7 [1 is avg],2024-11-07
2024-11-07 15:17:46.554,"Comparative Performance Table: SET Index November 06, 2024",2024-11-07
2024-11-06 16:48:04.601,"Comparative Performance Table: SET Index November 05, 2024",2024-11-06
2024-11-06 16:22:31.172,"Comparative Performance Table: SET Index November 06, 2024",2024-11-06
2024-11-06 15:17:36.731,"Comparative Performance Table: SET Index November 05, 2024",2024-11-06
2024-11-06 05:57:41.605,SET News : SET market report for October 2024,2024-11-06
2024-11-05 18:30:52.128,Consider taking profits as volatility rises,2024-11-05
2024-11-05 15:53:24.535,"Comparative Performance Table: SET Index November 05, 2024",2024-11-05
2024-11-05 15:47:41.404,Weekly: Vibhavadi Medical Center (VIBHA: THB1.85) accelerates decline: down 6% in 2 weeks; -12 satang [6.1%],2024-11-05
2024-11-05 15:22:46.394,"Comparative Performance Table: SET Index November 04, 2024",2024-11-05
2024-11-05 07:32:41.000,EMERGING MARKETS-Manila stocks jump on rate cut hopes; currencies muted as US election looms,2024-11-05
2024-11-05 07:30:34.000,EMERGING MARKETS-Manila stocks jump on rate cut hopes; currencies muted as US election looms,2024-11-05
2024-11-05 05:07:07.000,EMERGING MARKETS-Rupiah drops with Q3 GDP miss; Manila stocks gain prior to U.S. election,2024-11-05
2024-11-05 04:37:21.000,EMERGING MARKETS-Rupiah drops with Q3 GDP miss; Manila stocks gain on U.S. election eve,2024-11-05
2024-11-05 02:21:03.000,"EMERGING MARKETS-Indonesian rupiah, South Korean won slip amid tepid Asian currencies",2024-11-05
2024-11-04 17:23:31.291,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB72.75) shares post worst week in four weeks; -THB3 [4.0%],2024-11-04
2024-11-04 17:23:16.002,"Comparative Performance Table: SET Index November 04, 2024",2024-11-04
2024-11-04 17:17:38.051,Weekly: Birla Carbon (Thailand) Public Company (BCT: THB72.75) shares post worst week in four weeks; -THB3 [4.0%],2024-11-04
2024-11-04 09:42:51.502,Monthly: SCB X (SCB: THB113.50) shares post best month in eight months,2024-11-04
2024-11-04 07:29:46.000,"EMERGING MARKETS-Asian currencies, stocks rise ahead of US election, Fed meeting",2024-11-04
2024-11-04 07:28:11.000,"EMERGING MARKETS-Asian currencies, stocks rise ahead of US election, Fed meeting",2024-11-04
2024-11-04 06:57:19.868,Volatile Week for Asia-Pacific Stocks: Highlights from Japanese and Southeast Asian Markets,2024-11-04
2024-11-04 04:57:15.000,"EMERGING MARKETS-Asian currencies rise ahead of US election, Fed rate decision",2024-11-04
2024-11-04 04:56:24.000,"EMERGING MARKETS-Asian currencies rise ahead of US election, Fed rate decision",2024-11-04
2024-11-02 15:43:06.409,"Comparative Performance Table: SET Index November 01, 2024",2024-11-02
2024-11-02 14:37:46.624,"Comparative Performance Table: SET Index November 01, 2024",2024-11-02
2024-11-02 01:47:19.152,Weekly: SCB X (SCB: THB112.50) shares post worst week in fifteen weeks; -THB2.50 [2.2%],2024-11-02
2024-11-01 18:47:20.959,"Comparative Performance Table: SET Index November 01, 2024",2024-11-01
2024-11-01 18:42:18.109,Weekly: SCB X (SCB: THB112.50) shares post worst week in fifteen weeks; -THB2.50 [2.2%],2024-11-01
2024-11-01 18:37:10.417,CAZ (CAZ: THB2.94) offers earnings yield of 24.8%; +2 satang [0.7%],2024-11-01
2024-11-01 18:37:08.560,Pinthong Industrial Park (PIN: THB6.15) offers earnings yield of 19%; +10 satang [1.7%],2024-11-01
2024-11-01 18:37:06.859,TTCL Public (TTCL: THB2.80) offers earnings yield of 21.8%; -2 satang [0.7%],2024-11-01
2024-11-01 18:36:58.801,SCB X (SCB: THB112.50) offers dividend yield of 8.8%; -THB1 [0.9%],2024-11-01
2024-11-01 11:46:56.167,"Thailand's SET Index rose by 1.30% due to big-cap stock purchases, bucking Asian market trends",2024-11-01
2024-11-01 06:23:37.269,Monthly: SCB X (SCB: THB113.50) shares post best month in eight months,2024-11-01
2024-11-01 02:12:30.000,"EMERGING MARKETS-Indonesian rupiah inches lower, Malaysian ringgit slightly up",2024-11-01
2024-10-31 18:32:05.938,Top Thai ESG funds outclass SET index,2024-10-31
2024-10-31 18:08:10.469,Monthly: SCB X (SCB: THB113.50) shares post best month in eight months,2024-10-31
2024-10-31 17:42:33.124,MFEC (MFEC: THB6.30) offers earnings yield of 24.4%; +15 satang [2.4%],2024-10-31
2024-10-31 17:42:27.904,Begistics (B: 7.0 satang) offers earnings yield of 20%; -1 satang [12.5%],2024-10-31
2024-10-31 17:42:18.333,"Kiang Huat Sea Gull Trading Frozen Food (CHOTI: THB69.75) offers earnings yield of 19.7%, hits 44-day high; +THB2.75 [4.1%]",2024-10-31
2024-10-31 15:42:57.062,"Comparative Performance Table: SET Index October 30, 2024",2024-10-31
2024-10-31 14:18:13.364,"Comparative Performance Table: SET Index October 30, 2024",2024-10-31
2024-10-31 07:40:36.000,"EMERGING MARKETS-Asian currencies set for monthly drop as US rate, election risks weigh",2024-10-31
2024-10-31 07:38:53.000,"EMERGING MARKETS-Asian currencies set for monthly drop as US rate, election risks weigh",2024-10-31
2024-10-30 15:42:57.511,"Comparative Performance Table: SET Index October 29, 2024",2024-10-30
2024-10-30 14:18:02.754,"Comparative Performance Table: SET Index October 29, 2024",2024-10-30
2024-10-30 13:22:11.850,"Comparative Performance Table: SET Index October 30, 2024",2024-10-30
2024-10-30 13:12:27.007,"SCB X (SCB: THB112.0) accelerates decline, down 2.6% in 2 days; -THB3 [2.6%]",2024-10-30
2024-10-30 08:38:13.000,"EMERGING MARKETS-Singapore, S.Korea stocks at the helm of decline in Asian equities",2024-10-30
2024-10-30 06:37:08.000,"EMERGING MARKETS-Singapore, S.Korea stocks lead declines in Asian equities",2024-10-30
2024-10-30 06:34:16.000,"EMERGING MARKETS-Singapore, S.Korea stocks lead declines in Asian equities",2024-10-30
2024-10-29 15:43:01.226,"Comparative Performance Table: SET Index October 28, 2024",2024-10-29
2024-10-29 14:17:34.217,"Comparative Performance Table: SET Index October 28, 2024",2024-10-29
2024-10-29 13:22:07.818,"Comparative Performance Table: SET Index October 29, 2024",2024-10-29
2024-10-29 13:12:28.477,SCB X (SCB: THB114.50) offers earnings yield of 11.3%; -50 satang [0.4%],2024-10-29
2024-10-29 07:26:44.000,"EMERGING MARKETS-Indonesian rupiah leads losses among Asian FX, stocks down",2024-10-29
2024-10-29 07:25:55.000,"EMERGING MARKETS-Indonesian rupiah leads losses among Asian FX, stocks down",2024-10-29
2024-10-29 05:26:07.000,"EMERGING MARKETS-S.Korean won stands tall in tepid Asian FX, stocks mixed",2024-10-29
2024-10-29 05:23:41.000,"EMERGING MARKETS-S.Korean won stands tall in tepid Asian FX, stocks mixed",2024-10-29
2024-10-28 13:16:56.782,"Comparative Performance Table: SET Index October 28, 2024",2024-10-28
2024-10-28 07:46:19.000,"Indonesian rupiah, Malaysian ringgit fall most among subdued Asian currencies",2024-10-28
2024-10-28 07:45:17.000,"Indonesian rupiah, Malaysian ringgit fall most among subdued Asian currencies",2024-10-28
2024-10-28 06:05:52.000,"EMERGING MARKETS-Indonesian rupiah, Malaysian ringgit fall most among tepid Asia FX",2024-10-28
2024-10-28 06:01:53.000,"EMERGING MARKETS-Indonesian rupiah, Malaysian ringgit fall most among tepid Asia FX",2024-10-28
2024-10-28 04:31:54.333,Thai Baht and Stock Market Decline Amid Economic Concerns,2024-10-28
2024-10-28 02:32:41.000,EMERGING MARKETS-Malaysian ringgit and Indonesian rupiah fall among tepid Asian currencies,2024-10-28
2024-10-26 15:43:00.905,"Comparative Performance Table: SET Index October 25, 2024",2024-10-26
2024-10-26 14:42:51.660,"Comparative Performance Table: SET Index October 25, 2024",2024-10-26
2024-10-26 06:10:27.850,Asian shares steady after US rally,2024-10-26
2024-10-26 01:21:54.064,Weekly: SCB X (SCB: THB115.0) in top 5% performers of SET100 Index in past week; +THB5 [4.5%] Vol Index 2.3 [1 is avg],2024-10-26
